7596132,No rust so far,Work great for foaming the milk. No rust. Easy to clean. Large enough to get my hand in to clean but no so big that it won't fit under my machine to froth. I like it especially for the price.,5,1
4972476,Women can never have too many pairs of shoes!,"An interesting insight into the mind of a naughty shoe salesman, and the discovery of his fetish for sexy feet. Descriptive, explicit... a quick, hot read.",5,1
2353045,Great!,"Strout has created raw, flawed, sometimes ugly and completely human characters.  Olive Kitteridge is one of them and, as her character is presented to us through short stories about other members of town, we grow to understand and cheer for her.Despite the sad and depressing situations, Olive brings hope.  Her presence is life-changing for many of the characters.  I admired her no-nonsense, ""I don't care what you think of me, I'm just going to say it"" way of living.  She endures being misunderstood and, even though it's her own fault most of the time, I wanted her to find happiness.This book has made it to my All-Time Top Ten List!",5,1
5238676,Boomtown(freebies),"Interesting story grab and kept my attention would have gave it 5* but the part where the call comes about her brother was to confusing had to go back and reread it thought I had slipped a page or two it . It was just poor editing, will read the next book in series hope it is better edited .",4,1
6625803,No good,Will only record a few minutes of video. Going back.  Will try a different one from another manufacturer as soon as I get a chance.,1,0
4436351,Will quickly become one of the first books in your kitchen that you reach for...,"That Fast Diet Cookbook goes into painstaking detail to explain the research that supports the idea behind fasting as a way to boost weight loss. It&#8217;s also one of the few diet books that encourages readers to eat what they want within reason on non-fasting days, which certainly appeals to this reader. The chart explaining what % of Daily Values means for various ingredients solved a particular longtime label reading mystery for me. My favorite aspect of the book, however, is the arrangement of the recipes by calorie count at the end of the book, making it a very useful reference for meal planning. The book also features a swappable suggested 8 day meal plan and a list of kitchen tools that every home cook will find useful. It&#8217;s a good read for those who are interested in a diet that is reasonably easy to follow as well as anyone who is just interested in learning more about food.",4,1
6441065,Very Nice Router,"I had zero problems setting up the DI-624.  First thing I did was to update the firmware to latest version.  No problem there either.  The unit gave immediate top notch performance and I changed location from desktop to bottom shelf with no degradation.  You need a matching 108mps adapter to get 108mps speed but for me, 54mps is fine.All the wireless routers work on 2.4ghz, so if you have a 2.4ghz wireless phone, then there is bound to be a problem.Price with rebate was also attractive.Don't forget to enable 'Block WAN Ping' which is disabled by default.",5,1
5572416,Good read but too short!!,"I enjoyed the story but as soon as I got into the story it was over so I was disappointed about that. I was a great storyline, it would've been nice to see Ardy blossom into a mother & the unofficial wife of a biker boy. This book left little time for the characters to develop in the story.",4,1
2381831,Very disturbing entry by Huff,"I have enjoyed many of Huff's other works, with the exception of the ""Blood"" books, but this one creeped me out. I found the inbreeding, very distrubing. And 24 year old Alysha sleeping with her cousin still in high school enters the realm of pedophilia for this reader.But, lack of genetic diversity clarifies why ""going wild"" is such a concern for the Aunties. With first cousins interbreeding you will get some very strange mutations.  I'm just surpised there weren't any physical deformaties mentioned.On the whole I have to say that I'm glad I borrowed this from the library rather than buying it.  There is no way I will ever want to re-read this book or read anymore about the Gail family.",1,0
3905768,Great Read,I'm kind of getting tired of Series Books. But this one was really cute. I'm curious how the other people are going to hook up and I'm waiting to see if one of the guy carachters is going to be a Nora Roberts fan. Or just because of all the references the girls make to Nora Roberts books if any of the guys are going to pick one up and read it.,5,1
6487445,IPOD  AC/DC Charger/Adaptor,"Functionally, this works fine.  Compact design, AC plug folds in for a smooth case, easy to pack, hard to damage, and since there is no cord associated with the input to the AC outlet, there is one less thing to lose or damage. There is a USB cord from the unit to the IPOD, but that is it. A little more expensive, since it has an Apple logo associated with it, but it works.",5,1
8014553,Inspiration and Guidance for every writer,"A great book. Plenty of meat here. I found this book to be one that I kept going back to and rereading for ideas and inspiration. Every writer or aspiring writer will benefit by reading this, and I mean from each page, because gems are scattered liberally through the text.",5,1
980539,What's all the hype,"I had so looked forward to reading this book because it had such great reviews. While the author does an excellent job, painting the characters and the scenes, the characters are very unlikeable,  She also bounces back an forth between story lines as well as the past and the present.  This makes it challenging to see where all this is headed.  And the ending leaves you cold.  I read it for book club and that was the group concensus as well.  Not one of our better selections.",2,0
8177726,Definitely a good read,I got this book for free but would not have minded paying for it after reading it. I enjoyed the story and felt like the characters were real and felt sorry for them. I is a well written book and does not have too many characters to keep up with. I will definitely be reading more of Davies books. Recommended read for a post-apocalyptic dystrophy.,4,1
5637768,This is really great!!!!!,"If you are into old school music, then this is it. I grew up on the Temptations. You can hear how their style changed over the years. Great buy. Glad I invested in this. I bought the MP3 edition for more songs.",5,1
6846163,Perfect fit,"Perfect replacement for the HP Mini netbook.  Does get hot, so be sure it's in a good spot for heat dissipation.  Good price, fast shipping, yay!",5,1
3201186,Awesome read,this is the best erotic series going imho.  There is real development of all and the sex is off the charts.  Highly reccomend - can't wait for the rest of the guys stories Ms. Cunning has a real gift,5,1
7516154,Great wifi extender!,This is a great product for extending your wifi throughout the house.  I purchased a refurb unit and have had zero problems paired with our N600 Netgear router.,5,1
5947569,AMAZING!!,"I've not been the greatest fan of Missy Elliott in the past, but Under Construction is pure genius. Timbaland lends a hand with some heavy beats, perfect for the dancefloor. Only downside is Missy's little editorial comments, but in a way, these add to the overall affect on what is the best CD i've bought this year.",5,1
7952815,Not What I Expected,"If, like me, you enjoy true ghost hauntings from the horses mouth, so to speak, then this is not the book for you. I should of listened to the other reviews about this, in that the actual haunting is barely covered, what is covered is the astral projections, spirit guides, trying to get the church to help. The storyline degenerates into total idiocy if you ask me, with, and a SPOILER ALERT HERE !!! the lead character, playing chess with the devil for her soul, sorry, but as we say here in NZ, 'yeah, right !'  I'd like my money back, and my time, I hoped the book would get better as it went on, but it did the opposite and became more and more outlandish as if the author wanted to see how far she could push it. NOT recommended.",1,0
5203064,Bear,A thoroughly enjoyable read and one of my favorites by L.T.Ryan.I could not set my kindle down until I finished reading this book.,5,1
4444668,Sometimes Hidden Secrets Have Lasting Effects,"The Tillman family matriarch, Mother Tillman, along with her son and daughter-in-law have harbored a secret for years. But when events beyond their control surface, there are lasting consequences that will alter the lives of the entire family.""Raising Redemption"" by R.A. Russell was one of those novels that you read and don't want to put down. You will read into the night just to see the outcome.  I really enjoyed the novel. My only complaint was the skiing scenes. They were a little too detailed and took up a lot of the novel, but I understood the need to establish Alexi's part in the story.""Raising Redemption"" was a very well written, thought-provoking novel.  There was great character development with all of the characters.  He outlined the time frame very well and I found the story line refreshing. A great story of love, lost, restoration and a renewed hope.I would highly recommend this novel. Although quite long, it will keep you engaged until the last page.Reviewed by: Lisa M.4.5 stars",4,1
8862095,River's Edge,"This movie was good, I watched it because of Ione Skye.  The subject matter was the rebellious teens and the adults that tried to act like teens.  This was a movie in my opinion about lost morals, lost hope and a wish to ruin as many lives as possible.  Parents were non existent in their child's life and the ones that were had no goals to raise their kids.For me the lack of any morals to even feel after a death is to far fetched to imagine. Keanu Reeves does his 60 ies hippie impression while trying to remain out of the influences of the rest of the group.I had a hard time liking any of the people depicted in this movie.  If Denis Harper tried to make everyone watching hate him, he did a good job.This was not an uplifting movie but I was able to enjoy Ione Skye and that is why I watched it.",4,1
7842220,Pretty good all prupose smaller Pressure Cooker,Of course it isn't as good a my very large Fagor.  But it is fine for mos things.  A little hard to twist the lid on sometimes.  Otherwise fine.,4,1
2890892,"Observations, advice, strategies, tactics, &amp; insights","Andra Medea is an instructor in conflict management at the University of Chicago and a nationally recognized expert on the subject. What is less well known is that Andra has a superb sense of humor. This is a distinctive asset in Conflict Unraveled: Fixing Problems At Work And In Families in which she distills her many years of experience and expertise in a volume specifically written and presented so as to be fully accessible to the non-specialist general reader. This wonderful compendium of observations, advice, strategies, tactics, insights, and illustrations is something of a complete and very highly recommended &quot;how to&quot; course on conflict resolution whether in the home or in the workplace.",5,1
7450119,5-Pack Cat 6 patch cable,Worked as expected and at a great price. Nice to be able to purchase in a multipack to keep an extra around and reduce shipping costs.,5,1
3012720,An Excellent Series.,"After Siren&#8217;s Song, I made sure that this headed to the top of my queue bypassing other reads. Back is protagonist Jack (Obadiah Jackson), our high-action hero in the vein of Indiana Jones who heads ENIGMA, the seekers of cryptids. In this case the cryptids are the Jersey Devils, a much bandied about legend of gargoyle-like creatures equal to the lore of Bigfoot, and, in reality, claimed to have been seen by some. But in Devil&#8217;s Child, after a friend was attacked, Jack heads to New York where he begins to find the truth behind the Jersey Devil, only to be mired by political feuding with town constituencies. But this is only the beginning of finding the truth behind the myth, of the 9-foot gargoyles running havoc. This is an action/adventure through and through. Since I enjoyed Siren&#8217;s Song to the nth degree, this book is no different.",5,1
2482143,Terrific,Terrific series and terrific book.  I couldn't put it down and since reading the entire Malazan series have placed it at the top of my favorite fantasy epics list.  The characters are interesting and deep.  Often flawed but still with enough redeeming qualities to make us actually care what happens to them.  Loved this book from beginning to end.,5,1
2178445,A must read,"A fascinating account.  The importance of mangrove habitats, of sustainable fishing plans, of the sea as the foundation of our ecosystem is absorbing and compelling.",5,1
5964210,One of the best....Ever!!!,"This CD and band is the best thing to come out of Detroit, I know Eminem and Iggy are great but Seduce represented an era, at leat for me.  They were available and awesome live.  They should be nationwide legends, it's too bad they never got the chance.  *Best Tracks: Crash landing, Accuations and The Slider (T. Rex cover)",5,1
9448650,"Great comic talent, less wonderful script, but an enjoyable watch","Tina Fey and Paul Rudd are charming and Lily Tomlin did her best with the material, but the script was below the quality of their work.",4,1
1748752,Wonderful!,"The author writes a wonderful whimsical story.  There is a lot of catholicism in this book, but I didn't take it as an attempt to convert people (as some readers apparently did).  I believe the author was using  his experiences and knowledge as a tool to weave a tapestry of fantasy for  the reader (and no, I'm not Catholic).  I loved reading this story.  This  entire series is a pleasure to read.",5,1
2613129,"Great Band, Good CD","Two of the songs on this cd are my favorites...&#34;The Hurt and the Healer&#34; and &#34;You are I Am&#34;. Both songs are great praise songs and both are played on our local radio. The rest of this cd is good, if not spectacular. But there are songs on here that will appeal to both young and older (like me) Christians. Mercy Me is one of the top bands in Christian music today and I hope they have many more CD's on the way.",4,1
1756767,Great,"I have to say that I think that this has to be my favorite book in the series. I love how the relationship between Adam and Mercy is tested and grows and also seeing the tensions between Mercy and the rest of the pack as well. I feel by the end of the book, the pack have accepted Mercy a little more as she starts to accept them.I also loved reading about the fae. It's always interesting to see there world and even though I wouldn't want to be on there bad side (or owe them anything) I like seeing glimpses of their world.",5,1
8550424,AMAZING!!!!,I love Jeanette Lynn's books! They are a must buy for me. This was just as much fun as all her others. I laughed so hard o cried and then a couple of times I just outright cried. Another amazing story from a wonderful author. Can't wait for her next one.  Please hurry!!!!!!!!,5,1
7609220,Creative,I love to bake and have been trying to make my cakes and cupcakes look more professional. This little set is very handy and has given me a lot of 'awws and WOWs. It is easy to use even for younger kids.,5,1
1310597,A very good book,"This book is very good with the fact that Han is emotionally tortured, and Leia and Luke have to band together to find him.  It was very good to the last page.",5,1
5981225,somebody kill this band,"this band is like colored toilet paper. it tries to be fashionable but in the end, you just want to wipe your ass with it.do yourself a favor and buy records by yeah yeah yeahs, the locust, tv on the radio, dillenger escape plan, distillers, le tigre, leftover crack, elliott smith,converge, electric six and mindless self indulgence.avoid this like the plague....",1,0
4318819,Very appealing YA novel,"I don't know why I have started reading more YA novels recently, but I am impressed with the quality of many.  This one did not disappoint.  I gave it a try because it was free and now I am willingly going to pay to get the follow-up books.  I thought it was well written and compelling.It is about a girl who is moved to a new place where she is most definitely the outsider.  Different religion (wiccan), different way of dressing, city girl in the country, and the popular girl hates her.  It should be very cliche, but I came to really like the characters.  I want to find out what happens to them.",4,1
3570934,Wow!  I don't have the words...,"I loved this book! The title caught my attention so I read the description of the book.  I had no idea what Slammed poetry was but decided to take a chance anyway. I totally lost myself in this book. This book is wonderfully written. The characters came alive and became friends I wanted to be in my life and never leave. The romance is beautiful and real.  The author makes it possible to actually feel every emotion as you take the journey with Will and Layken as they fall in love. I felt like I was young and in love again for the first time.  The real world fell away as I read the book in one sitting!  I am on to the sequel, Point of Retreat.",5,1
1146148,Great true crime read,"This book was a shocker, something out of a horror movie.  It amazes me that this person was able to fool so many people.  Great read Diane.",5,1
4770950,"Spellbinding Story - Sweet, Steadfast Heroine","I must confess to being on edge as I read this story even as I found myself captivated by the lovely Clarissa and her strong morals. She was absolutely riveting in her steadfastness as she struggled to remain virtuous against all the circumstances life threw at her.Although Trevor was a kind person in some respects, he was irritating beyond belief as he pursued Clarissa toward her possible ruin.  Ms. Farr is an excellent writer and this is one of the best of her books that I have had the pleasure of reading so far.  The rest of her books are on my ""to read"" list.",5,1
6937292,Bought one for my raspberry pi,plug and play with the raspberry pi. added the following lines to my /etc/network/interfaces and rebootedauto wlan0iface wlan0 inet dhcpwpa-ssid &#60;ssid of your router&#62;wpa-psk &#60;password for your wifi&#62;Interface came up and worked great.  (I'm using the rasbian distribution and drivers for this adapter are already included in the distro),5,1
2538092,Great Amish Reading,"I purchased this novel ""Leaving Lancaster"" on a whim as Iwas not familiar w/author, Kate Lloyd. I could not put the book down when I started reading it. I love Amishbooks & also for the fact they are written by Christianauthors as well. I finished entire book in 24 hrs. and Irecommend this book to anyone who loves reading Amish novels. The story lines were great & Kate did a super jobwith this novel. I immediately ordered the sequel book ofPennsylvania Patchwork. Awesome books is all I can say.",5,1
5674440,One of the best soundtracks of the 90's,"This, along with &quot;The Crow&quot; soundtrack, is no doubt 1 of the best soundtracks of the 90's.  You can't go wrong with the best bands of the 90's on 1 cd.  Chris Cornell's track is absolutely dreamy, &amp; the  Mother Love Bone track is great too.  I can hardly say 1 bad thing about  this cd except does anyone know where on earth that Lovemongers song  appears?? I've watched that movie tons of times &amp; have never heard it.  I think they could've added the Cult track, although it didn't really fit,  but neither did the Hendrix track.  Either way, this cd rules.",5,1
666858,great for a quick read and a laugh or more,"I loved the first book and loved the revisit of our four prince Charmings (or Princes Charming, I'll have to consult Duncan). They don't seem to be getting any better, good thing their princesses jump in to help out once in a while.The book is a quick read and makes me laugh. I will read it over and over just to brighten my day.",4,1
3471132,How does she keep doing it?,"I love the lucky harbor series.  I keep thinking that Jill is going to run out of steam with this series, but she absolutely does not.",5,1
2939291,Everybody should read this book,"I had a very hard time getting excited about studying anything through high school and college. I sure wish I would have had this book which would have given me the tools to get through those tough exams, yes, but really so that I would have enjoyed what I was studying more and been able to apply what I was learning. I highly recommend everybody read this book!",5,1
8920578,WOW,"I need to say that I have never seen a film that is more beautiful, more wonderful, and more unique than Moulin Rouge...in a string of summer films, I can see that this is going to be the best...it was so different from everything else I have ever seen...people left the theater open-mouthed, it was an AMAZING movie-going experience...this is definitely one of the best films of the year...artistic, powerful, and touching...it touched me in a way I never thought possible...this film is undescribable...people just need to see for themselves what everyone will be talking about all summer...take a trip to the Moulin Rouge and see for yourself...",5,1
3268958,Oh my god,"I am still trying to get this book out of my head; not because it wasn't a good book, it was, but beecause of how terrifying it was. This book made me feel like throwing up, especially in one scene involving Alice when she got her period. I started crying because I felt so terrified for this poor girl. It was an excellent read, but maybe for 16 and up.",5,1
49635,Epic five minute battles,"A wonderful game, and a constant go to. 8+ hours for your first beating, then go through again with a different party. Simple yet addicting. Droid x cm7",5,1
4839319,Great Recipes,I have always enjoyed Gooseberry cookbooks. Their recipes are tried and always turn out. I especially like bar cookies and there are quite a few interesting recipes to try. Love the Somemore Brownies. Well worth the price.,4,1
8590062,"Another comic, radio program based movie.","I always enjoy the extra features on DVD's and Blue-ray's, this doesn't have any. That aside, these are made for entertainment and won't win many awards. They are for fun. Just sit back and enjoy a story and not worry about any deep plot or message. With this in mind I liked this movie. Easy to watch, easy to follow.",4,1
3615356,Suspenseful and captivating,"Could have used some editing, but the book was very good. There was suspense and intrigue throughout the book. I didn't expect the unsub to be someone well known which kept the book more interesting.",4,1
7103727,Don't Bother get ANYTHING ELSE!,"Well I had high hopes with the specs and all but the out of box experience was horrific. Hooked up and got on the internet easy, had a decent signal. Once on, there was a message saying there was an update for the player so I got it. Well after the update I set up the internet says connected but when I try to go to ANY internet app (Netflix, Hulu Whatever) it says that I am not connected? or it just times out..? Reset to defaults restart the dvd and the same thing... Took it back to wally world and the girl at the return counter says oh another one of these..! She said they have had numerous ones returned.Also this player will not play AVI disks. Which I really needed!I ended up buying the Samsung BD-D5700 for $10.00 less because wally world matched internet pricing. Samsung had a 3 day deal for this online $99.00! So I hopefully have a functioning player.Honestly don't even bother. I was frustrated for hours trying to get this to work at all!",1,0
8627059,Certainly among Price's Finest,"If you're seeking chills up your spine, get the remake starring Geoffrey Rush. If you're looking for a classic cat-and-mouse suspense movie, this is definetely one that should be at the top of your list. Starring the master of fright Vincent Price, this movie includes many tricks and gimmicks that aren't so much scary as entertaining. Even with the poorly rendered haunts and spooks, it's easy to see why Price has reigned the haunted silver screen. Once you get past the true-to-era ""special effects,"" you'll ultimately become a fan, and fall under the spell of the mesmerizing Price. Easily realizable as to why he is such a favorite to stars such as Tim Burton and Johnny Depp.",5,1
6942114,Simple. Easy to mount.,"I mounted a 50 inch plasma on this one on a wall, so I could turn it to face the kitchen a little more.Works well, but you only get about 20 degrees of turn from the wall. If that's enough for you, then this one is easy to mount and has been trouble free.NOTE: You only get side-to-side tilt. Not up/down.",4,1
3935654,The Ghost Files,"This story deserves a 5 star, actually 6 stars.  There were a couple nice ""gotcha"" twists spread out through this book.  I didn't see any of them which makes this story fun.A  balanced  book all the way to the end.  I recommend this book to lovers of horror/mystery.",5,1
7826029,perfect size,"This is the perfect size to take to the office, and the bottom is long enough that I can put silverware in it without wedging stuff in all sorts of weird ways.  The zipper is heavy duty, which i love.  It feels sturdy.",5,1
9090091,Ice Age 2: Fantastic!,"Ice Age turned out to be a very entertaining movie. And Ice Age 2: The Meltdown is no exception! The sequel is equally as funny and entertaining as the first film.We join Manny, Sid, and Diego as they experience a real HUGE problem as they must race for their lives before the entire valley is flooded. One the way Manny gets into a relationship with another of his kind, a female named Ellie and her two possum brother Crash & Eddie.Meanwhile Scrat has his own problems as he trys to get his accorn back from whatever has taken it! The DVD also has a short of Scrat that is equally as funny called ""No Time For Nuts"".This movie gets 5 stars because it is just full of entertainment along with great characters and a great story. I can't wait for ICE AGE 3: DAWN OF THE DINOSAURS, which will be released in theaters July 2009.Anyways, buy this DVD! It is a must have for anyone who enjoys a great story with great characters and some of the best animated comedy ever seen.",5,1
8827798,OUR MAN IN HAVANA,SLICK AND SURPISINGLY FUNNY EXCELLENT CHARACTER ACTORS GUINESS IS UNEXPECTIVELY HILARIOUS ERNIE KOVACS(GONE TOO SOON) IS WONDERFUL MAUREEN O'HARA IS A PLEASANT SURPRISE,5,1
7188318,These are unbelievably good. Anybody who likes bass can not go wrong with these.,These headphones offer a fairly comfortable design with an indestructible headband. The replaceable parts aspect is very cool and allows for safe storage without worrying about broken cables.Pros:Very good lows with above average mids and highs.Unbelievable for the price.Look absolutely beautiful.Comes with carrying pouch.Removable and replaceable parts allows for you to easily avoid problems with the headphones.Despite being white they do not get dirty easily and are easily cleaned.Cons:The ear cushion can hurt your ears a little if your ears are very sensitive. (This doesn't bother me just somebody who I let borrow these),5,1
5032432,Amazons Complete Guide to the Kindles,This reference book for the Kindle is great. However it's a little inconvenient to read it while using my Kindle Fire HD.I am going to try to print out a copy so I can have it to refer to while I am using my Kindle.,5,1
1342847,"Good characters, well written with no obvious language flaws","I'm not a big lover of magic books but this one made me want to read the rest of the series. Good characters, well written with no obvious language flaws, no wasteful, drawn-out explanations or attempts to add page numbers... Just a fun book! Refreshing.",5,1
7464393,"It's a very good sleeve, has the same quality of case logic brand","It has the necessary amount of soft material to protect a laptop of the usual handling, to prevent scratches and to have the laptop in a safe place. Also is useful for carrying the laptop in a backpack or in suitcase. I'm very happy of the quality of the product.",5,1
6141984,Good Selections,"This CD contains a great selections. Would recommend this one, or any of the Grammy collections if you like a mix of contemporary music.",5,1
3553629,Mia Su,"this reminded me of a story I read about children in India, also used by criminals in the same manner. yet this was more hopeful. How great that there are people like this author who venture out and help the rest of us understand how the rest of the world lives. We are so fortunate! I read this story non stop ! Just couldn't put it down!",5,1
4670116,Frustrating,"Bad reviews are not my M.O. but I read the whole series (borrowed 3 of them). It's just a shame the story ideas are mostly very good but, I beg of you, please, please, please hire an editor.",1,0
5419324,Good short story,I love the Mary O`Reilly series. This is a nice backstory to tell how she got her gift. Know that this is only 34 pages before you buy it and you won't be disappointed.,5,1
2735689,Total loss of interest,"I've been reading the whole series, and I was OK until this volume.  This one ... well, I found it really hard to finish.There is hardly any plot any more.  The characterisation is weak, all of a sudden, and it's, well  .... boring.This is a dog.  Here's hoping #11 is better.",1,0
3154084,"Not my ""cup of tea"".","I love a great mystery novel.  This wasn't it.  Having a Hitchcock type person as the main focus is great but this goes well beyond &#34;just a mystery&#34;.  This involves black magic, bargaining with the devil, possible hallucinations.  The stuff that video games are made of.  It is irrational and weird.  The book starts out very interesting but eventually it becomes so absurd that you find you just don't care anymore.  You find yourself thinking, &#34;can we just get back to the main story line and mystery&#34;.  Did not enjoy this book nor would I recommend.",1,0
36232,this app SUCKS BIG TIME.,MicroMacro Mobile Inc. Is VERY LUCKY that this is free. I was so mad that I ALMOST ruined my kindle fire hd and almost had to change it back to factory settings and reset it all because of it. I was sooo close to doing that. ITS NOT WORTH IT FOR GOSH SAKE DONT EVEN DOWNLOAD THE APP IF YOU SEE THIS REVIEW!!!!!!!,1,0
2911070,Redemption... in more ways than expected,"A great read! After the last book in this series, the focus shifts between the lives of the 14th and the pace of discovery of why the Alien War is occurring.  Great plot developments and the clever armor redesign during the book, had me smiling at the elegant solution as a symbol of the opportunities by the members of the 14th to begin to reconcile to the tragic events that took place in the previous book. Even the epilogue suggests even more deeper layers of the origin of the Alien War.  I'm so glad the final book is available to read, it would have been a long wait...",5,1
7753951,great for giving your baked goodies ..,"i bought these for the christmas season, as i always bake and give lots of goodies to friends, family, neighbors, co-workers, bus drivers, delivery people, and mailmen ..  these are absolutely perfect for baking brownies and coffee cakes and they slide perfectly into sandwich size zip-top baggies ..  and i never have to worry about 'getting my containers or pans back' .. ;)it's great to be able to bake directly in these without having to use anything except a cookie sheet to hold them ..i've ordered more of these and have them on a standing regular order ..try them ..  you'll be hooked ..i just wish they were offered in a larger batch ..",5,1
2624787,A CHALLENGE FOR A GODLY LIFE,"This book explains the reasons for complete devotion to God; the need for complete devotion and way to it.  Putting the LORD in control and leaving Him in control is a constant challenge for the Christian.  I have been challenged with books like this and those of Tozer, Be Patient with me, God isn't finished with me yet, but with books like this, I am more willing to let Him take control.",4,1
5510789,tragic and sweet story,Wow! I really enjoyed this book. I have always felt bad for children in the foster system and wish I could bring them all home with me. In this book you get to see a glimpse of the not so good times for a foster girl but she over comes her past life to start a new one which is even better than she dreamed it could be. It's a sweet book and I love all the characters. Good job Ms. Holland for writing an awesome book!,4,1
5438194,Hoarding,"The Hoarding Cure is a must-read for anyone who knows a hoarder or who even IS a hoarder themselves!  This book shares the facts with you about just how destructive hoarding can be, not just for the hoarder, but for their friends and family as well.  It also shares actionable advice on how to combat hoarding and get the help you need to change your life for the better and stop hoarding!",5,1
2767566,An excellent read. Both characters and plot well developed.,"A wonderful story about choices,  lies and how the past intertwined  all. I've read this wonderful book twice. Once on my own and a second time with my book club. I highly recommend this book. It never disappoints.",4,1
5395037,Ancient aliens for young adults,"Ghosts of the North Shore is an absorbing read for teens, young adults and adult readers too. If you enjoy well-written supernatural mystery books that jump right into the action, you'll love this one.Ghosts of the North Shore jumps right into the action, and doesn't skimp on the scares as some young adult-targeted books do. Kipling's dialogue-driven plot and excellent handling of tension makes the story's romantic moments evoke maximum empathy, a rare talent as with other books, I've often found myself skimming the frilly bits to get back to the &#34;meat&#34;. Not so here.Forget what age it's for - this is an edge-of-your seat psychological thriller with an out-of-this-world twist. Read and get sucked in.",5,1
1779792,Keep Them Coming!,"I could hardly wait for this book to arrive and was not disappointed!  Faye Kellerman continues to write a great series, while at the same time educating the reader about Orthodox Judaism.  This time she gave insights on the tension between Othodox Jews and those who choose to be &quot;Reform&quot; or &quot;Conservative.&quot; At the same time, I was riveted to my seat by the exciting action and plot twists and turns.  Furthermore, one gets insights into the mind of a psychopath, including some &quot;humor&quot;-Nothing is &quot;black and white&quot;-Mr. Donatti (the case in point) does have some real, redeeming qualities-Enjoy!",5,1
7482315,Very nice protection,"We purchased this to protect the 7&#34; Kindle Fire HD from our very active 4 and 2 year old girls.  This gives a good amount of protection from drops (and throws) and with the screen protector incorporated in the case, it gives the screen protection from grubby fingers.",5,1
6727227,Great idea,"When I first received this, I thought uh-oh, what have I gotten myself into. But, after carefully reading the installation instructions, it was a snap to install. This is typical Canon quality and a great addition to the camera.",5,1
1333672,Made an impression on me.,"I read this book in the 90's, and remembered its story but not the title, so I googled it up. I found it, and I am surprised to see the number of negative reviews. I liked the story, it has several memorable scenes.It may be that I was in my twenties back then, but when there are several books I don't remember reading at all after a couple of years, the fact I still remember the story close to two decades later talks positively about this one.",4,1
2104070,Couldn't put it down,RaShelle Workman is a wonderful author. Her books are always great reading. Her characters are well defined. This series is a must read. It pulls you in and wont let go until the end. I look forward to more of RaShelle Workman's books.,5,1
522056,Great Overview,"If you are looking to find out alot about the main religions quickly, then this is the book for you.Huston doesnt just explain the religions here, he describes them well enough that you can feel and understand why people follow the religion.If this were required reading for EVERYBODY, there'd be alot less war.",5,1
1619796,easy read,this was a great book. i enjoyed getting to know all of the characters and was interested to find out how they all would be connected,4,1
322567,"FUN, engaging, and easy to use!","This app is awesome! I downloaded a bunch of apps to entertain my niece (5 yrs old) on a recent road trip and this one was her favorite by far. A lot of the educational apps aren't fun and engaging, and she gets bored of them quickly. Not this one! She was actually upset when we reached our destination and she had to stop playing. I really believe she learned from it too. I'm definitely going to check out more apps from this company - they seem to know what they're doing! I usually don't like to pay money for apps if there are good free ones out there, but I'll probably end up buying the full version of this one. It's that good.One more thing - since I was driving, I was worried that my niece would have trouble figuring out how to use the apps on her own. That actually happened with some of the others, but I was impressed with how easy this one is to use.",5,1
210066,whats up kindle,Even though I got it downloaded my kindle fire 8.9 will not let me install it I get a pop saying for the safety of the kindle it is blocking installation,2,0
3821997,Tangled Beauty,"Interesting story plot, it definitely different from a typical romance book. I couldn't put the book down and finished it in one day. Going to purchase the next book in the series. I would recommend this book if you want a light read.",5,1
9263386,"Cute, Funny, Forgettable","Emma Stone has a lot of great lines in this film, where she starts off accidentally lying to her best friend about losing her virginity.  Suddenly its all over the school and for some reason its big news and shes a big slut.  When did one girl losing her virginity become such big news?  Or make her such a massive slut?  Well, apparantly it does in this movie.  And it doesn't stop there.  She continues to add onto the rumors and her infamousness grows.  Its a hilarious movie and I don't want to give to much away, but it is one of those that you kind of forget after a few days, too.  Though you remember upon reviewing or talking about.  Definitly a teenage movie, but cute.  Recommended.",4,1
3922800,Good book.  Good series.,Have read each book in the series and liked them all.  All of them are worth the time to read.  If you like multi-dimensional books where there are multiple story lines then this is the series for you.  Anxiously waiting for the next installment!,4,1
1340972,Claim Me-Awesome,This is a great book.  It has the feel of Fifty Shades but the characters are unique.  It is amazing writing and I look forward to the last installment.,5,1
5072764,Action packed lycan story!!,"Whoa! I loved this book. It was full of action, blood, lycans, fighting, and blood! Not so much blood that it was gory though. The story was great and I'm hoping the author writes more. The villains were evils and I loved Sara and Daniel! I thought Dana was going to be annoying but, she ended up being a tough lycan! I still hate Jennifer and her crazy else though!I can't wait to see what else this author comes up with!Bravo bravo!",5,1
7973294,A must have,"If you own a kindle touch that you have been charging via your usb computer port,This item is a really helpful purchase . You just plug your kindle cable into the end  of the A.C. plug.",5,1
5473536,"Lose up to 15 Pounds in Two Weeks? Yes, You Can!","The last thing I need while trying to adapt a healthier lifestyle is information overload. This is especially true with the kind of diet I am currently following &#8211; the Paleo diet. But, this book has not only helped me understand, but it has also laid out what I need to know regarding foods I should and shouldn&#8217;t be eating (concisely discussed in Chapters 2 and 3). Of course, the book also shared sample menus that are quick and easy to prepare. There&#8217;s also a chapter zeroing in on a weight loss program which I believe will lead me to weight loss in just two weeks!",4,1
